what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319726512508
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319726518374
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1319726521488
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1319726528393
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319726564556
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319726564766
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319726567484
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319726567701
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319726575028
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319726575268
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319726577181
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319726577366
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726579637
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726579750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1319726598373
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319726604452
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1319726608898
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1319726611716
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1319726620805
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1319726631348
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319726633533
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1319726635555
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1319726635840
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319726636006
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1319726636995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1319726642947
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1319726643103
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1319726646981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1319726647856
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319726666444
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1319726670242
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726670336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726673358
opened,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1319726674074
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1319726674232
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319726680144
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319726681015
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1319726682204
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319726682487
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319726685884
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726799949
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726824582
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319726824601
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319726825725
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildProject",1319726828260
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726830108
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726864198
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726865371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726870973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1319726870979
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726872148
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726884285
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726885417
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726887549
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1319726887555
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726887880
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726891508
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726892721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726895533
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1319726895539
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726895926
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726954837
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726955975
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726992791
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.properties",1319726992807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319726995973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319727074822
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319727074837
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731285214
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731330199
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731331311
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731345112
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.properties",1319731345125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731345621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731571112
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319731573294
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1319731576892
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1319731577332
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319731587471
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1319731600310
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319731600677
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731604558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731626176
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319731629245
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1319731633350
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1319731633676
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731659325
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731743424
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319731743439
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731744845
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731748037
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731749509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731756253
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319731756360
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731758405
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731771677
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319731771693
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319731773084
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319731774916
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1319731779014
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1319731779325
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319731790231
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1319731792747
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319731793065
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319731794049
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319731794463
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319731795300
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1319731799325
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1319731799634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731802780
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731821559
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319731822642
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1319731826724
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1319731827016
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731838380
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731846488
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319731846598
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731847973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731861774
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319731861789
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319731865140
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1319731868164
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1319731868466
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731890917
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731895982
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319731895998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731899149
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731923933
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731943245
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731977231
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319731979349
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319731981613
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1319731985228
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731985645
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319731998949
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319731998961
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1319732013059
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1319732013380
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732037821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732069662
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732084093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732115712
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732139181
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732140368
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319732141772
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732143454
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732147752
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319732148003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732152760
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732155925
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319732155938
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732157525
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732158942
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732160189
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732162143
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732169630
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732172345
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319732174897
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732176054
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732227373
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732234942
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732269702
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319732269716
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1319732271583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732284053
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732354069
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319732354086
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732369134
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732430654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319732442517
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319733850342
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319733850453
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319733852135
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319733861806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319734072806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319734074830
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319734076077
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319734078701
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319734078891
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1319734096068
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319734126378
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319734126677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319734163490
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319734165132
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1319734167662
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1319734167975
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319734169757
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319734174278
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319734178356
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319734182779
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319734264641
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1319734272285
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1319734312436
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1319734315734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319734316563
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319734319884
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildProject",1319734321995
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1319734328246
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319734328291
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319734330380
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1319734331293
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319734332769
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319734335876
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319734336090
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1319734343603
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319734343819
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1319734376503
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319734378535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1319734381707
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1319734383651
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319734384332
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319734391393
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319734392429
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildProject",1319734395196
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1319734403388
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1319734403695
